Permissions_Count,Network_Requests,Cookie_Access,API_Calls,Extension_ID,Week,Label,Label_Encoded,Anomaly_Score,Predicted_Label
-0.5444185294803544,-0.2331104049583063,-0.7129485436850859,-0.2582664721257929,ext_981,4,Normal,0,0.08289884180812862,0
0.3215706478478868,-0.2924683202563065,-0.7129485436850859,0.0936456743450952,ext_710,1,Normal,0,0.0347920726207791,0
-0.2557554703709406,-0.150009323541106,-0.7129485436850859,-0.5731352347576402,ext_798,3,Normal,0,0.018213909517639904,0
-0.8330815885897681,-0.2924683202563065,-0.7129485436850859,-0.1100929367696294,ext_545,1,Normal,0,0.08435494712521119,0
0.3215706478478868,-0.1618809066007061,-0.7129485436850859,-0.5360918509185993,ext_991,3,Normal,0,0.0407915002030641,0
0.3215706478478868,-0.3874409847331068,-0.7129485436850859,-0.1286146286891498,ext_880,1,Normal,0,0.02294418987532354,0
-0.2557554703709406,-0.3043399033159065,-0.7129485436850859,-0.4249616994014767,ext_214,1,Normal,0,0.09275684398486927,0
-0.8330815885897681,-0.1856240727199062,-0.7129485436850859,-0.5546135428381197,ext_187,4,Normal,0,0.04603042308562516,0
0.3215706478478868,-0.1618809066007061,1.4026257699205102,-0.4620050832405176,ext_662,2,Normal,0,0.016444513792221338,0
-0.2557554703709406,-0.2212388218987063,1.4026257699205102,-0.5731352347576402,ext_830,2,Normal,0,0.06789740094314656,0
1.187559825176128,3.7794846691865054,1.4026257699205102,3.6683322148125375,ext_330,2,Suspicious,1,-0.1349403675010169,1
-0.8330815885897681,-0.150009323541106,-0.7129485436850859,-0.4434833913209972,ext_702,1,Normal,0,0.014476973552576045,0
-0.8330815885897681,-0.1974956557795062,-0.7129485436850859,-0.3879183155624359,ext_132,4,Normal,0,0.05238078514197447,0
0.3215706478478868,-0.1737524896603061,1.4026257699205102,-0.4249616994014767,ext_319,4,Normal,0,0.02432342606983251,0
-0.8330815885897681,-0.3518262355543067,1.4026257699205102,-0.2953098559648337,ext_926,4,Normal,0,0.03288242531714092,0
-0.8330815885897681,-0.150009323541106,-0.7129485436850859,-0.6472220024357218,ext_520,4,Normal,0,-0.0007143371739047888,1
-0.8330815885897681,-0.3043399033159065,-0.7129485436850859,-0.480526775160038,ext_845,4,Normal,0,0.06359470088190922,0
-0.2557554703709406,-0.2212388218987063,-0.7129485436850859,-0.6287003105162015,ext_243,4,Normal,0,0.0676624939171267,0
0.3215706478478868,-0.3518262355543067,-0.7129485436850859,0.0566022905060543,ext_927,1,Normal,0,0.02882516483761044,0
-0.5444185294803544,-0.3280830694351066,1.4026257699205102,-0.1286146286891498,ext_195,4,Normal,0,0.06542574732396211,0
-0.8330815885897681,-0.3280830694351066,1.4026257699205102,-0.7027870781942831,ext_318,4,Normal,0,-0.020719254489008687,1
0.0329075887384731,-0.2805967371967064,1.4026257699205102,0.1121673662646156,ext_371,4,Normal,0,0.033071781378614884,0
-0.5444185294803544,-0.3755694016735068,-0.7129485436850859,-0.3323532398038746,ext_258,1,Normal,0,0.05511369776905206,0
0.3215706478478868,-0.1974956557795062,-0.7129485436850859,-0.6472220024357218,ext_151,1,Normal,0,0.02731162731302239,0
0.3215706478478868,-0.3636978186139067,-0.7129485436850859,-0.2397447802062724,ext_971,1,Normal,0,0.051858681338314006,0
0.3215706478478868,-0.3755694016735068,-0.7129485436850859,-0.221223088286752,ext_683,3,Normal,0,0.04651528398599819,0
-0.2557554703709406,-0.3043399033159065,-0.7129485436850859,-0.2397447802062724,ext_367,2,Normal,0,0.09696556259057554,0
0.0329075887384731,-0.2687251541371064,-0.7129485436850859,-0.7027870781942831,ext_787,4,Normal,0,0.044527009332247125,0
-0.8330815885897681,-0.3636978186139067,-0.7129485436850859,-0.1100929367696294,ext_736,3,Normal,0,0.050276762240822004,0
-0.8330815885897681,-0.3043399033159065,-0.7129485436850859,-0.3693966236429154,ext_235,2,Normal,0,0.07395882988550634,0
-0.2557554703709406,-0.1618809066007061,-0.7129485436850859,0.0751239824255748,ext_548,3,Normal,0,0.03467403301159777,0
-0.5444185294803544,-0.2924683202563065,-0.7129485436850859,-0.5916569266771605,ext_779,2,Normal,0,0.0695346008067822,0
-0.5444185294803544,-0.2687251541371064,-0.7129485436850859,0.0936456743450952,ext_378,3,Normal,0,0.051971778795775914,0
-0.8330815885897681,-0.3636978186139067,1.4026257699205102,-0.3879183155624359,ext_617,1,Normal,0,0.015196642969637075,0
-0.5444185294803544,-0.150009323541106,-0.7129485436850859,-0.5175701589990789,ext_103,4,Normal,0,0.03217902385347948,0
0.3215706478478868,-0.3874409847331068,-0.7129485436850859,-0.6287003105162015,ext_664,2,Normal,0,0.00197421319818869,0
2.6308751207231973,3.743869920007705,1.4026257699205102,3.6683322148125375,ext_658,2,Suspicious,1,-0.10791646403406352,1
-0.2557554703709406,-0.2568535710775064,-0.7129485436850859,-0.2953098559648337,ext_540,2,Normal,0,0.0970728474384096,0
-0.8330815885897681,-0.2568535710775064,1.4026257699205102,0.0195589066670135,ext_798,2,Normal,0,0.052710786881232374,0
-0.5444185294803544,-0.2331104049583063,-0.7129485436850859,-0.4990484670795584,ext_342,3,Normal,0,0.06874044463186907,0
-0.5444185294803544,-0.2924683202563065,-0.7129485436850859,0.1121673662646156,ext_901,1,Normal,0,0.05296721509707014,0
0.0329075887384731,-0.3043399033159065,-0.7129485436850859,-0.1656580125281907,ext_491,3,Normal,0,0.09713008045595667,0
-0.5444185294803544,-0.3043399033159065,-0.7129485436850859,0.0751239824255748,ext_412,2,Normal,0,0.05496422251890265,0
-0.8330815885897681,-0.2924683202563065,-0.7129485436850859,0.0566022905060543,ext_508,4,Normal,0,0.041035099489152516,0
0.3215706478478868,-0.2687251541371064,-0.7129485436850859,-0.5731352347576402,ext_795,3,Normal,0,0.050331426649043054,0
-0.2557554703709406,-0.3755694016735068,-0.7129485436850859,0.001037214747493,ext_282,4,Normal,0,0.05235390227026582,0
-0.2557554703709406,-0.2331104049583063,-0.7129485436850859,-0.2582664721257929,ext_453,2,Normal,0,0.09516485408385567,0
2.9195381798326108,0.206138168246895,1.4026257699205102,3.520158679456374,ext_360,2,Suspicious,1,-0.11639017995105339,1
-0.2557554703709406,-0.1618809066007061,-0.7129485436850859,0.0751239824255748,ext_472,1,Normal,0,0.03467403301159777,0
0.3215706478478868,-0.2805967371967064,1.4026257699205102,-0.3323532398038746,ext_837,4,Normal,0,0.046227247633598645,0
-0.5444185294803544,-0.3162114863755065,1.4026257699205102,0.0751239824255748,ext_813,4,Normal,0,0.043770535546292955,0
-0.5444185294803544,-0.1618809066007061,-0.7129485436850859,-0.2397447802062724,ext_793,1,Normal,0,0.057040456783974625,0
0.0329075887384731,-0.1737524896603061,-0.7129485436850859,-0.1656580125281907,ext_411,4,Normal,0,0.07952091392721117,0
0.3215706478478868,-0.2093672388391062,-0.7129485436850859,0.0751239824255748,ext_552,1,Normal,0,0.0422584088901774,0
0.3215706478478868,-0.2687251541371064,-0.7129485436850859,-0.4249616994014767,ext_390,3,Normal,0,0.05341556414369453,0
-0.5444185294803544,-0.3874409847331068,-0.7129485436850859,-0.4249616994014767,ext_330,4,Normal,0,0.03046932223569465,0
-0.8330815885897681,-0.2212388218987063,1.4026257699205102,0.0380805985865339,ext_725,2,Normal,0,0.047429201195411386,0
0.0329075887384731,-0.2449819880179063,-0.7129485436850859,-0.5360918509185993,ext_835,1,Normal,0,0.07577038904488581,0
-0.8330815885897681,-0.2331104049583063,-0.7129485436850859,-0.4990484670795584,ext_868,4,Normal,0,0.05436972675433649,0
-0.8330815885897681,-0.2212388218987063,-0.7129485436850859,-0.1656580125281907,ext_151,3,Normal,0,0.06816607644224698,0
0.3215706478478868,-0.1974956557795062,1.4026257699205102,-0.0545278610110681,ext_873,4,Normal,0,0.03691942382525637,0
0.0329075887384731,-0.2212388218987063,-0.7129485436850859,-0.4249616994014767,ext_262,3,Normal,0,0.07470054392046083,0
0.0329075887384731,-0.150009323541106,-0.7129485436850859,-0.3879183155624359,ext_884,4,Normal,0,0.02003047858771634,0
-0.5444185294803544,-0.2924683202563065,-0.7129485436850859,-0.3323532398038746,ext_179,1,Normal,0,0.08504665298027969,0
0.0329075887384731,-0.3399546524947066,-0.7129485436850859,-0.6287003105162015,ext_241,4,Normal,0,0.07586328782310536,0
0.0329075887384731,-0.2331104049583063,-0.7129485436850859,-0.4620050832405176,ext_517,4,Normal,0,0.07153530108969458,0
0.3215706478478868,-0.3874409847331068,1.4026257699205102,-0.1471363206086703,ext_498,1,Normal,0,-0.0017121792257631663,1
0.0329075887384731,-0.2331104049583063,-0.7129485436850859,-0.1286146286891498,ext_460,2,Normal,0,0.10202016748292614,0
-0.8330815885897681,-0.2449819880179063,-0.7129485436850859,0.0751239824255748,ext_379,4,Normal,0,0.042441537361643134,0
0.0329075887384731,-0.3399546524947066,-0.7129485436850859,-0.2397447802062724,ext_841,1,Normal,0,0.09333194029161829,0
-0.5444185294803544,-0.2212388218987063,-0.7129485436850859,-0.6472220024357218,ext_185,3,Normal,0,0.049390318521406906,0
0.0329075887384731,-0.2687251541371064,-0.7129485436850859,-0.2582664721257929,ext_488,3,Normal,0,0.10153554183780333,0
0.0329075887384731,-0.2924683202563065,-0.7129485436850859,-0.1471363206086703,ext_870,1,Normal,0,0.1039637129010737,0
-0.2557554703709406,-0.3043399033159065,-0.7129485436850859,0.0566022905060543,ext_867,1,Normal,0,0.06621203187169183,0
2.053549002504369,1.4170396403260987,1.4026257699205102,1.1493821137577596,ext_872,2,Suspicious,1,-0.11321914610416506,1
-0.8330815885897681,-0.1737524896603061,-0.7129485436850859,-0.1656580125281907,ext_344,3,Normal,0,0.05018250394588486,0
0.3215706478478868,-0.1618809066007061,-0.7129485436850859,-0.5175701589990789,ext_885,3,Normal,0,0.04325873501760297,0
-0.2557554703709406,-0.1737524896603061,1.4026257699205102,-0.2397447802062724,ext_210,2,Normal,0,0.07060441290066471,0
-0.5444185294803544,-0.3518262355543067,-0.7129485436850859,0.0936456743450952,ext_177,1,Normal,0,0.037556777720815004,0
-0.8330815885897681,-0.2568535710775064,1.4026257699205102,0.0751239824255748,ext_915,3,Normal,0,0.04014544640532891,0
-0.2557554703709406,-0.3874409847331068,1.4026257699205102,-0.1286146286891498,ext_170,1,Normal,0,0.021130728475553084,0
0.0329075887384731,-0.3399546524947066,1.4026257699205102,-0.4990484670795584,ext_543,3,Normal,0,0.03888098096641368,0
0.3215706478478868,-0.2093672388391062,1.4026257699205102,-0.2027013963672316,ext_730,3,Normal,0,0.04818366522103834,0
-0.8330815885897681,-0.2924683202563065,1.4026257699205102,-0.4249616994014767,ext_430,4,Normal,0,0.025589495980773758,0
0.0329075887384731,-0.2687251541371064,-0.7129485436850859,-0.1286146286891498,ext_683,3,Normal,0,0.10092154672129955,0
-0.2557554703709406,-0.2924683202563065,-0.7129485436850859,-0.3879183155624359,ext_286,3,Normal,0,0.09626642326645662,0
2.053549002504369,0.7166162398096966,1.4026257699205102,2.186596861250904,ext_669,4,Suspicious,1,-0.10144121439094367,1
-0.5444185294803544,-0.2093672388391062,1.4026257699205102,-0.1841797044477111,ext_600,1,Normal,0,0.06329732508757752,0
0.0329075887384731,-0.3043399033159065,-0.7129485436850859,0.0751239824255748,ext_195,3,Normal,0,0.06976442558847923,0
-0.2557554703709406,-0.2331104049583063,-0.7129485436850859,-0.2953098559648337,ext_584,4,Normal,0,0.09222591536037245,0
-0.5444185294803544,-0.3518262355543067,-0.7129485436850859,-0.3323532398038746,ext_377,1,Normal,0,0.07687899700575507,0
-0.5444185294803544,-0.3162114863755065,-0.7129485436850859,-0.1471363206086703,ext_860,3,Normal,0,0.07858773104541172,0
0.3215706478478868,-0.1618809066007061,-0.7129485436850859,-0.5916569266771605,ext_841,2,Normal,0,0.03377927136140191,0
-0.5444185294803544,-0.2805967371967064,-0.7129485436850859,0.1306890581841361,ext_403,2,Normal,0,0.045821354129627956,0
1.187559825176128,3.565796174113705,1.4026257699205102,2.427378856204669,ext_380,2,Suspicious,1,-0.12013262874857589,1
0.0329075887384731,-0.3518262355543067,-0.7129485436850859,-0.0360061690915477,ext_753,3,Normal,0,0.0819869188420762,0
-0.2557554703709406,-0.3280830694351066,-0.7129485436850859,-0.4064400074819563,ext_580,4,Normal,0,0.0825674042079031,0
0.0329075887384731,-0.2093672388391062,-0.7129485436850859,-0.0360061690915477,ext_216,1,Normal,0,0.09691511668441993,0
0.3215706478478868,-0.2805967371967064,-0.7129485436850859,-0.4249616994014767,ext_255,1,Normal,0,0.0540606939373281,0
0.3215706478478868,-0.1618809066007061,-0.7129485436850859,-0.091571244850109,ext_671,4,Normal,0,0.050858992290019944,0
-0.2557554703709406,-0.1737524896603061,1.4026257699205102,-0.350874931723395,ext_561,1,Normal,0,0.066222317620236,0
-0.8330815885897681,-0.3162114863755065,-0.7129485436850859,-0.4064400074819563,ext_724,1,Normal,0,0.06519881953189005,0
0.3215706478478868,-0.3636978186139067,-0.7129485436850859,-0.7027870781942831,ext_260,4,Normal,0,-0.001903283018096058,1
0.0329075887384731,-0.2805967371967064,-0.7129485436850859,-0.4434833913209972,ext_561,3,Normal,0,0.08297554345937574,0
0.0329075887384731,-0.3636978186139067,-0.7129485436850859,-0.4064400074819563,ext_823,2,Normal,0,0.07173547845127487,0
-0.5444185294803544,-0.150009323541106,-0.7129485436850859,-0.3879183155624359,ext_535,2,Normal,0,0.03277148886661796,0
4.651516534489094,2.0699767086041008,1.4026257699205102,3.872070825927262,ext_173,3,Suspicious,1,-0.1378385556921523,1
-0.2557554703709406,-0.2449819880179063,-0.7129485436850859,-0.1100929367696294,ext_549,4,Normal,0,0.1026040285937746,0
1.187559825176128,2.8297580244185028,1.4026257699205102,4.538851735029997,ext_548,3,Suspicious,1,-0.15507974078292752,1
-0.8330815885897681,-0.3043399033159065,-0.7129485436850859,0.0936456743450952,ext_718,3,Normal,0,0.04085751169131835,0
4.651516534489094,1.2627090605512985,1.4026257699205102,3.2793766845026084,ext_690,4,Suspicious,1,-0.14191080717876203,1
0.3215706478478868,-0.2331104049583063,1.4026257699205102,-0.610178618596681,ext_384,4,Normal,0,0.03709528917066318,0
-0.2557554703709406,-0.3518262355543067,-0.7129485436850859,-0.3138315478843542,ext_456,4,Normal,0,0.08038983728890503,0
0.0329075887384731,-0.1856240727199062,-0.7129485436850859,-0.1656580125281907,ext_810,1,Normal,0,0.09056739706070521,0
-0.8330815885897681,-0.2449819880179063,-0.7129485436850859,0.0751239824255748,ext_422,4,Normal,0,0.042441537361643134,0
3.4968642980514386,2.402381034272901,1.4026257699205102,4.001722669363905,ext_523,4,Suspicious,1,-0.09555750562047327,1
-0.8330815885897681,-0.3162114863755065,-0.7129485436850859,-0.0545278610110681,ext_740,2,Normal,0,0.06712078022227957,0
0.0329075887384731,-0.3518262355543067,-0.7129485436850859,0.0380805985865339,ext_394,2,Normal,0,0.0680339729066683,0
0.3215706478478868,-0.3874409847331068,1.4026257699205102,-0.610178618596681,ext_826,2,Normal,0,0.0015444942529401207,0
0.0329075887384731,-0.3518262355543067,-0.7129485436850859,-0.1286146286891498,ext_961,3,Normal,0,0.08993228769459166,0
0.0329075887384731,-0.2093672388391062,1.4026257699205102,-0.4249616994014767,ext_621,4,Normal,0,0.056195694167471,0
-0.5444185294803544,-0.1618809066007061,-0.7129485436850859,-0.6287003105162015,ext_664,3,Normal,0,0.03860240187053876,0
0.0329075887384731,-0.2687251541371064,-0.7129485436850859,-0.7027870781942831,ext_891,3,Normal,0,0.044527009332247125,0
0.3215706478478868,-0.1737524896603061,1.4026257699205102,-0.5360918509185993,ext_843,4,Normal,0,0.024980561609028618,0
-0.2557554703709406,-0.1856240727199062,1.4026257699205102,-0.1656580125281907,ext_651,3,Normal,0,0.07378071094993705,0
-0.5444185294803544,-0.1737524896603061,1.4026257699205102,-0.4434833913209972,ext_990,4,Normal,0,0.047987200090104876,0
0.0329075887384731,-0.2449819880179063,1.4026257699205102,0.0751239824255748,ext_144,2,Normal,0,0.05115940146671272,0
-0.5444185294803544,-0.1974956557795062,-0.7129485436850859,-0.5916569266771605,ext_607,4,Normal,0,0.05649986107112359,0
0.0329075887384731,-0.3874409847331068,-0.7129485436850859,-0.221223088286752,ext_202,2,Normal,0,0.049202969526655815,0
-0.2557554703709406,-0.2687251541371064,1.4026257699205102,0.0566022905060543,ext_176,1,Normal,0,0.06477938568194991,0
0.3215706478478868,-0.2449819880179063,-0.7129485436850859,0.0380805985865339,ext_972,4,Normal,0,0.05771250845806991,0
0.3215706478478868,-0.3636978186139067,-0.7129485436850859,0.0380805985865339,ext_993,3,Normal,0,0.030656814916375286,0
0.0329075887384731,-0.3518262355543067,-0.7129485436850859,-0.1841797044477111,ext_332,2,Normal,0,0.09473607708561865,0
-0.8330815885897681,-0.3755694016735068,-0.7129485436850859,-0.6472220024357218,ext_810,3,Normal,0,0.005445551566550466,0
-0.5444185294803544,-0.3043399033159065,1.4026257699205102,-0.0360061690915477,ext_467,2,Normal,0,0.0634233372345428,0
0.3215706478478868,-0.2449819880179063,-0.7129485436850859,-0.1286146286891498,ext_274,2,Normal,0,0.07754113359056641,0
-0.2557554703709406,-0.2212388218987063,-0.7129485436850859,0.0751239824255748,ext_337,1,Normal,0,0.060838394706282606,0
-0.2557554703709406,-0.1856240727199062,-0.7129485436850859,-0.6287003105162015,ext_923,4,Normal,0,0.060985240463675205,0
-0.2557554703709406,-0.150009323541106,1.4026257699205102,0.1121673662646156,ext_453,3,Normal,0,0.021640716908412516,0
-0.5444185294803544,-0.2449819880179063,1.4026257699205102,-0.5916569266771605,ext_567,2,Normal,0,0.05433824619285205,0
0.3215706478478868,-0.2805967371967064,-0.7129485436850859,-0.6842653862747627,ext_490,4,Normal,0,0.018946969493836452,0
4.074190416270266,4.931028225967709,1.4026257699205102,4.575895118869038,ext_381,1,Suspicious,1,-0.1653469645832517,1
-0.2557554703709406,-0.3043399033159065,-0.7129485436850859,-0.4434833913209972,ext_720,2,Normal,0,0.0927472166120551,0
-0.5444185294803544,-0.150009323541106,-0.7129485436850859,0.0380805985865339,ext_735,1,Normal,0,0.0163773799718111,0
-0.8330815885897681,-0.1737524896603061,-0.7129485436850859,-0.5546135428381197,ext_416,1,Normal,0,0.03764904490517673,0
0.0329075887384731,-0.3280830694351066,-0.7129485436850859,-0.5546135428381197,ext_402,3,Normal,0,0.08282086647223591,0
-0.2557554703709406,-0.3280830694351066,-0.7129485436850859,-0.1471363206086703,ext_643,3,Normal,0,0.08792351273509619,0
-0.8330815885897681,-0.2212388218987063,-0.7129485436850859,-0.5360918509185993,ext_864,2,Normal,0,0.055097349217577585,0
0.0329075887384731,-0.1856240727199062,-0.7129485436850859,-0.610178618596681,ext_980,4,Normal,0,0.055263245270081474,0
-0.8330815885897681,-0.2212388218987063,-0.7129485436850859,0.0936456743450952,ext_114,3,Normal,0,0.02841600249192744,0
-0.2557554703709406,-0.3518262355543067,-0.7129485436850859,-0.1471363206086703,ext_698,1,Normal,0,0.08719329977902224,0
0.3215706478478868,-0.2687251541371064,-0.7129485436850859,0.0566022905060543,ext_734,1,Normal,0,0.0441241925218564,0
-0.2557554703709406,-0.150009323541106,1.4026257699205102,-0.5731352347576402,ext_750,2,Normal,0,0.023754466053170775,0
-0.2557554703709406,-0.2093672388391062,-0.7129485436850859,-0.5916569266771605,ext_146,2,Normal,0,0.0753612946115742,0
0.0329075887384731,-0.2568535710775064,1.4026257699205102,-0.0174844771720273,ext_650,2,Normal,0,0.06249810906054154,0
0.0329075887384731,-0.1618809066007061,1.4026257699205102,-0.3879183155624359,ext_524,1,Normal,0,0.03895001364174633,0
0.0329075887384731,-0.2212388218987063,-0.7129485436850859,-0.2767881640453133,ext_806,1,Normal,0,0.09804014428954244,0
-0.2557554703709406,-0.3755694016735068,1.4026257699205102,-0.3879183155624359,ext_802,2,Normal,0,0.031323777308356004,0
0.0329075887384731,-0.3636978186139067,-0.7129485436850859,0.0566022905060543,ext_225,1,Normal,0,0.06151790241728394,0
-0.5444185294803544,-0.3399546524947066,-0.7129485436850859,-0.6287003105162015,ext_151,2,Normal,0,0.06487052020765105,0
-0.5444185294803544,-0.2687251541371064,-0.7129485436850859,0.001037214747493,ext_700,1,Normal,0,0.07288477647110009,0
-0.5444185294803544,-0.3399546524947066,-0.7129485436850859,-0.4990484670795584,ext_383,1,Normal,0,0.07646983794151768,0
-0.5444185294803544,-0.3874409847331068,-0.7129485436850859,-0.4249616994014767,ext_776,3,Normal,0,0.03046932223569465,0
-0.8330815885897681,-0.3399546524947066,1.4026257699205102,-0.091571244850109,ext_116,1,Normal,0,0.05475423958101833,0
3.2082012389420247,4.931028225967709,1.4026257699205102,2.7607693107560363,ext_863,1,Suspicious,1,-0.1150945518705111,1
0.3215706478478868,-0.3755694016735068,-0.7129485436850859,-0.1656580125281907,ext_562,1,Normal,0,0.045468540487090425,0
0.0329075887384731,-0.2331104049583063,-0.7129485436850859,-0.1286146286891498,ext_162,4,Normal,0,0.10202016748292614,0
-0.2557554703709406,-0.1618809066007061,-0.7129485436850859,-0.6287003105162015,ext_175,2,Normal,0,0.042050955171709425,0
0.3215706478478868,-0.1856240727199062,-0.7129485436850859,-0.2582664721257929,ext_381,3,Normal,0,0.06316126083988632,0
0.0329075887384731,-0.3518262355543067,-0.7129485436850859,0.0566022905060543,ext_564,2,Normal,0,0.06488607374168454,0
-0.5444185294803544,-0.2331104049583063,-0.7129485436850859,-0.1656580125281907,ext_540,4,Normal,0,0.08747287781329982,0
-0.2557554703709406,-0.2331104049583063,-0.7129485436850859,0.0751239824255748,ext_525,3,Normal,0,0.06389235164540757,0
0.0329075887384731,-0.3636978186139067,-0.7129485436850859,-0.610178618596681,ext_483,1,Normal,0,0.06454646380360601,0
4.36285347537968,2.461738949570902,1.4026257699205102,1.6679894875043315,ext_542,1,Suspicious,1,-0.1522862707038417,1
0.3215706478478868,-0.2687251541371064,-0.7129485436850859,-0.221223088286752,ext_700,3,Normal,0,0.07797370423481986,0
0.0329075887384731,-0.3755694016735068,-0.7129485436850859,0.001037214747493,ext_994,3,Normal,0,0.06238967141307261,0
0.3215706478478868,-0.3162114863755065,-0.7129485436850859,0.0751239824255748,ext_460,4,Normal,0,0.025199587708183535,0
-0.2557554703709406,-0.1856240727199062,-0.7129485436850859,-0.5731352347576402,ext_329,3,Normal,0,0.07003676432400935,0
0.0329075887384731,-0.1856240727199062,-0.7129485436850859,0.001037214747493,ext_687,3,Normal,0,0.08214734870267115,0
-0.2557554703709406,-0.2687251541371064,-0.7129485436850859,-0.7027870781942831,ext_129,2,Normal,0,0.04851701696311955,0
0.0329075887384731,-0.3636978186139067,-0.7129485436850859,0.0380805985865339,ext_990,1,Normal,0,0.0643652068134144,0
-0.5444185294803544,-0.2449819880179063,1.4026257699205102,-0.1656580125281907,ext_193,3,Normal,0,0.06936988630984481,0
-0.2557554703709406,-0.1737524896603061,-0.7129485436850859,-0.6472220024357218,ext_261,2,Normal,0,0.04748740897925602,0
-0.8330815885897681,-0.3636978186139067,-0.7129485436850859,-0.1841797044477111,ext_261,4,Normal,0,0.048159385738082205,0
0.0329075887384731,-0.2924683202563065,-0.7129485436850859,-0.1100929367696294,ext_597,1,Normal,0,0.10381057125339338,0
-0.2557554703709406,-0.1737524896603061,1.4026257699205102,-0.091571244850109,ext_453,3,Normal,0,0.07078302619842819,0
0.3215706478478868,-0.3755694016735068,-0.7129485436850859,-0.4620050832405176,ext_146,3,Normal,0,0.03182313246231072,0
-0.2557554703709406,-0.2805967371967064,-0.7129485436850859,-0.5731352347576402,ext_316,1,Normal,0,0.08772603695850373,0
-0.5444185294803544,-0.3399546524947066,1.4026257699205102,-0.0730495529305886,ext_609,2,Normal,0,0.0581405075520936,0
-0.2557554703709406,-0.3636978186139067,1.4026257699205102,-0.6657436943552423,ext_612,4,Normal,0,0.0247911349835096,0
-0.8330815885897681,-0.2687251541371064,1.4026257699205102,-0.0360061690915477,ext_119,4,Normal,0,0.059343804944287204,0
-0.2557554703709406,-0.3518262355543067,1.4026257699205102,-0.6842653862747627,ext_826,3,Normal,0,0.017543053484514015,0
0.3215706478478868,-0.2212388218987063,-0.7129485436850859,-0.610178618596681,ext_275,4,Normal,0,0.0489506598995188,0
0.0329075887384731,-0.1737524896603061,1.4026257699205102,-0.091571244850109,ext_964,1,Normal,0,0.0523856045469383,0
-0.2557554703709406,-0.3043399033159065,-0.7129485436850859,-0.5175701589990789,ext_505,1,Normal,0,0.08974723440084797,0
0.3215706478478868,-0.1974956557795062,-0.7129485436850859,-0.2953098559648337,ext_622,3,Normal,0,0.06620644374591089,0
-0.5444185294803544,-0.3043399033159065,-0.7129485436850859,-0.5360918509185993,ext_844,3,Normal,0,0.0813733551980097,0
-0.5444185294803544,-0.150009323541106,-0.7129485436850859,-0.4990484670795584,ext_302,4,Normal,0,0.035049547100966194,0
0.3215706478478868,-0.2212388218987063,-0.7129485436850859,0.0380805985865339,ext_575,3,Normal,0,0.05195664652453341,0
0.0329075887384731,-0.2212388218987063,-0.7129485436850859,-0.3879183155624359,ext_254,1,Normal,0,0.08152926857487769,0
-0.2557554703709406,-0.2212388218987063,1.4026257699205102,-0.6657436943552423,ext_460,1,Normal,0,0.046283916267463976,0
-0.8330815885897681,-0.150009323541106,-0.7129485436850859,0.0195589066670135,ext_477,4,Normal,0,0.00046616920047670707,0
-0.8330815885897681,-0.2212388218987063,-0.7129485436850859,-0.3323532398038746,ext_573,4,Normal,0,0.0613114913815746,0
