Permissions_Count,Network_Requests,Cookie_Access,API_Calls,Extension_ID,Week,Label,Label_Encoded
-0.2557554703709406,-0.30433990331590655,-0.7129485436850859,-0.23974478020627246,ext_367,2,Normal,0
0.03290758873847313,-0.26872515413710646,-0.7129485436850859,-0.7027870781942831,ext_787,4,Normal,0
-0.8330815885897681,-0.3636978186139067,-0.7129485436850859,-0.11009293676962947,ext_736,3,Normal,0
-0.8330815885897681,-0.30433990331590655,-0.7129485436850859,-0.3693966236429154,ext_235,2,Normal,0
-0.2557554703709406,-0.16188090660070611,-0.7129485436850859,0.0751239824255748,ext_548,3,Normal,0
-0.5444185294803544,-0.29246832025630654,-0.7129485436850859,-0.5916569266771605,ext_779,2,Normal,0
-0.5444185294803544,-0.26872515413710646,-0.7129485436850859,0.09364567434509523,ext_378,3,Normal,0
-0.8330815885897681,-0.3636978186139067,1.4026257699205102,-0.3879183155624359,ext_617,1,Normal,0
-0.5444185294803544,-0.15000932354110608,-0.7129485436850859,-0.5175701589990789,ext_103,4,Normal,0
0.32157064784788686,-0.3874409847331068,-0.7129485436850859,-0.6287003105162015,ext_664,2,Normal,0
2.6308751207231973,3.7438699200077052,1.4026257699205102,3.6683322148125375,ext_658,2,Suspicious,1
-0.2557554703709406,-0.2568535710775064,-0.7129485436850859,-0.2953098559648337,ext_540,2,Normal,0
-0.8330815885897681,-0.2568535710775064,1.4026257699205102,0.01955890666701352,ext_798,2,Normal,0
-0.5444185294803544,-0.23311040495830634,-0.7129485436850859,-0.4990484670795584,ext_342,3,Normal,0
-0.5444185294803544,-0.29246832025630654,-0.7129485436850859,0.11216736626461565,ext_901,1,Normal,0
0.03290758873847313,-0.30433990331590655,-0.7129485436850859,-0.16565801252819076,ext_491,3,Normal,0
-0.5444185294803544,-0.30433990331590655,-0.7129485436850859,0.0751239824255748,ext_412,2,Normal,0
-0.8330815885897681,-0.29246832025630654,-0.7129485436850859,0.05660229050605438,ext_508,4,Normal,0
0.32157064784788686,-0.26872515413710646,-0.7129485436850859,-0.5731352347576402,ext_795,3,Normal,0
-0.2557554703709406,-0.3755694016735068,-0.7129485436850859,0.0010372147474930955,ext_282,4,Normal,0
-0.2557554703709406,-0.23311040495830634,-0.7129485436850859,-0.2582664721257929,ext_453,2,Normal,0
2.9195381798326108,0.206138168246895,1.4026257699205102,3.520158679456374,ext_360,2,Suspicious,1
-0.2557554703709406,-0.16188090660070611,-0.7129485436850859,0.0751239824255748,ext_472,1,Normal,0
0.32157064784788686,-0.28059673719670647,1.4026257699205102,-0.3323532398038746,ext_837,4,Normal,0
-0.5444185294803544,-0.31621148637550656,1.4026257699205102,0.0751239824255748,ext_813,4,Normal,0
-0.5444185294803544,-0.16188090660070611,-0.7129485436850859,-0.23974478020627246,ext_793,1,Normal,0
0.03290758873847313,-0.17375248966030615,-0.7129485436850859,-0.16565801252819076,ext_411,4,Normal,0
0.32157064784788686,-0.20936723883910627,-0.7129485436850859,0.0751239824255748,ext_552,1,Normal,0
0.32157064784788686,-0.26872515413710646,-0.7129485436850859,-0.4249616994014767,ext_390,3,Normal,0
-0.5444185294803544,-0.3874409847331068,-0.7129485436850859,-0.4249616994014767,ext_330,4,Normal,0
-0.8330815885897681,-0.2212388218987063,1.4026257699205102,0.03808059858653395,ext_725,2,Normal,0
0.03290758873847313,-0.24498198801790638,-0.7129485436850859,-0.5360918509185993,ext_835,1,Normal,0
-0.8330815885897681,-0.23311040495830634,-0.7129485436850859,-0.4990484670795584,ext_868,4,Normal,0
-0.8330815885897681,-0.2212388218987063,-0.7129485436850859,-0.16565801252819076,ext_151,3,Normal,0
0.32157064784788686,-0.19749565577950623,1.4026257699205102,-0.054527861011068185,ext_873,4,Normal,0
0.03290758873847313,-0.2212388218987063,-0.7129485436850859,-0.4249616994014767,ext_262,3,Normal,0
0.03290758873847313,-0.15000932354110608,-0.7129485436850859,-0.3879183155624359,ext_884,4,Normal,0
-0.5444185294803544,-0.29246832025630654,-0.7129485436850859,-0.3323532398038746,ext_179,1,Normal,0
0.03290758873847313,-0.33995465249470663,-0.7129485436850859,-0.6287003105162015,ext_241,4,Normal,0
0.03290758873847313,-0.23311040495830634,-0.7129485436850859,-0.4620050832405176,ext_517,4,Normal,0
0.32157064784788686,-0.3874409847331068,1.4026257699205102,-0.14713632060867032,ext_498,1,Normal,0
0.03290758873847313,-0.23311040495830634,-0.7129485436850859,-0.12861462868914988,ext_460,2,Normal,0
-0.8330815885897681,-0.24498198801790638,-0.7129485436850859,0.0751239824255748,ext_379,4,Normal,0
0.03290758873847313,-0.33995465249470663,-0.7129485436850859,-0.23974478020627246,ext_841,1,Normal,0
-0.5444185294803544,-0.2212388218987063,-0.7129485436850859,-0.6472220024357218,ext_185,3,Normal,0
0.03290758873847313,-0.26872515413710646,-0.7129485436850859,-0.2582664721257929,ext_488,3,Normal,0
0.03290758873847313,-0.29246832025630654,-0.7129485436850859,-0.14713632060867032,ext_870,1,Normal,0
-0.2557554703709406,-0.30433990331590655,-0.7129485436850859,0.05660229050605438,ext_867,1,Normal,0
2.0535490025043694,1.4170396403260987,1.4026257699205102,1.1493821137577596,ext_872,2,Suspicious,1
-0.8330815885897681,-0.17375248966030615,-0.7129485436850859,-0.16565801252819076,ext_344,3,Normal,0
0.32157064784788686,-0.16188090660070611,-0.7129485436850859,-0.5175701589990789,ext_885,3,Normal,0
-0.2557554703709406,-0.17375248966030615,1.4026257699205102,-0.23974478020627246,ext_210,2,Normal,0
-0.5444185294803544,-0.3518262355543067,-0.7129485436850859,0.09364567434509523,ext_177,1,Normal,0
-0.8330815885897681,-0.2568535710775064,1.4026257699205102,0.0751239824255748,ext_915,3,Normal,0
-0.2557554703709406,-0.3874409847331068,1.4026257699205102,-0.12861462868914988,ext_170,1,Normal,0
0.03290758873847313,-0.33995465249470663,1.4026257699205102,-0.4990484670795584,ext_543,3,Normal,0
0.32157064784788686,-0.20936723883910627,1.4026257699205102,-0.2027013963672316,ext_730,3,Normal,0
-0.8330815885897681,-0.29246832025630654,1.4026257699205102,-0.4249616994014767,ext_430,4,Normal,0
0.03290758873847313,-0.26872515413710646,-0.7129485436850859,-0.12861462868914988,ext_683,3,Normal,0
-0.2557554703709406,-0.29246832025630654,-0.7129485436850859,-0.3879183155624359,ext_286,3,Normal,0
2.0535490025043694,0.7166162398096966,1.4026257699205102,2.1865968612509037,ext_669,4,Suspicious,1
-0.5444185294803544,-0.20936723883910627,1.4026257699205102,-0.18417970444771117,ext_600,1,Normal,0
0.03290758873847313,-0.30433990331590655,-0.7129485436850859,0.0751239824255748,ext_195,3,Normal,0
-0.2557554703709406,-0.23311040495830634,-0.7129485436850859,-0.2953098559648337,ext_584,4,Normal,0
-0.5444185294803544,-0.3518262355543067,-0.7129485436850859,-0.3323532398038746,ext_377,1,Normal,0
-0.5444185294803544,-0.31621148637550656,-0.7129485436850859,-0.14713632060867032,ext_860,3,Normal,0
0.32157064784788686,-0.16188090660070611,-0.7129485436850859,-0.5916569266771605,ext_841,2,Normal,0
-0.5444185294803544,-0.28059673719670647,-0.7129485436850859,0.1306890581841361,ext_403,2,Normal,0
1.1875598251761281,3.565796174113705,1.4026257699205102,2.427378856204669,ext_380,2,Suspicious,1
0.03290758873847313,-0.3518262355543067,-0.7129485436850859,-0.03600616909154776,ext_753,3,Normal,0
-0.2557554703709406,-0.3280830694351066,-0.7129485436850859,-0.4064400074819563,ext_580,4,Normal,0
0.03290758873847313,-0.20936723883910627,-0.7129485436850859,-0.03600616909154776,ext_216,1,Normal,0
0.32157064784788686,-0.28059673719670647,-0.7129485436850859,-0.4249616994014767,ext_255,1,Normal,0
0.32157064784788686,-0.16188090660070611,-0.7129485436850859,-0.09157124485010903,ext_671,4,Normal,0
-0.2557554703709406,-0.17375248966030615,1.4026257699205102,-0.350874931723395,ext_561,1,Normal,0
-0.8330815885897681,-0.31621148637550656,-0.7129485436850859,-0.4064400074819563,ext_724,1,Normal,0
0.32157064784788686,-0.3636978186139067,-0.7129485436850859,-0.7027870781942831,ext_260,4,Normal,0
0.03290758873847313,-0.28059673719670647,-0.7129485436850859,-0.4434833913209972,ext_561,3,Normal,0
0.03290758873847313,-0.3636978186139067,-0.7129485436850859,-0.4064400074819563,ext_823,2,Normal,0
-0.5444185294803544,-0.15000932354110608,-0.7129485436850859,-0.3879183155624359,ext_535,2,Normal,0
4.651516534489094,2.0699767086041008,1.4026257699205102,3.872070825927262,ext_173,3,Suspicious,1
-0.2557554703709406,-0.24498198801790638,-0.7129485436850859,-0.11009293676962947,ext_549,4,Normal,0
1.1875598251761281,2.8297580244185028,1.4026257699205102,4.538851735029997,ext_548,3,Suspicious,1
-0.8330815885897681,-0.30433990331590655,-0.7129485436850859,0.09364567434509523,ext_718,3,Normal,0
4.651516534489094,1.2627090605512983,1.4026257699205102,3.2793766845026084,ext_690,4,Suspicious,1
0.32157064784788686,-0.23311040495830634,1.4026257699205102,-0.610178618596681,ext_384,4,Normal,0
-0.2557554703709406,-0.3518262355543067,-0.7129485436850859,-0.3138315478843542,ext_456,4,Normal,0
0.03290758873847313,-0.1856240727199062,-0.7129485436850859,-0.16565801252819076,ext_810,1,Normal,0
-0.8330815885897681,-0.24498198801790638,-0.7129485436850859,0.0751239824255748,ext_422,4,Normal,0
3.4968642980514386,2.4023810342729015,1.4026257699205102,4.001722669363905,ext_523,4,Suspicious,1
-0.8330815885897681,-0.31621148637550656,-0.7129485436850859,-0.054527861011068185,ext_740,2,Normal,0
0.03290758873847313,-0.3518262355543067,-0.7129485436850859,0.03808059858653395,ext_394,2,Normal,0
0.32157064784788686,-0.3874409847331068,1.4026257699205102,-0.610178618596681,ext_826,2,Normal,0
0.03290758873847313,-0.3518262355543067,-0.7129485436850859,-0.12861462868914988,ext_961,3,Normal,0
0.03290758873847313,-0.20936723883910627,1.4026257699205102,-0.4249616994014767,ext_621,4,Normal,0
-0.5444185294803544,-0.16188090660070611,-0.7129485436850859,-0.6287003105162015,ext_664,3,Normal,0
0.03290758873847313,-0.26872515413710646,-0.7129485436850859,-0.7027870781942831,ext_891,3,Normal,0
0.32157064784788686,-0.17375248966030615,1.4026257699205102,-0.5360918509185993,ext_843,4,Normal,0
-0.2557554703709406,-0.1856240727199062,1.4026257699205102,-0.16565801252819076,ext_651,3,Normal,0
-0.5444185294803544,-0.17375248966030615,1.4026257699205102,-0.4434833913209972,ext_990,4,Normal,0
0.03290758873847313,-0.24498198801790638,1.4026257699205102,0.0751239824255748,ext_144,2,Normal,0
-0.5444185294803544,-0.19749565577950623,-0.7129485436850859,-0.5916569266771605,ext_607,4,Normal,0
0.03290758873847313,-0.3874409847331068,-0.7129485436850859,-0.22122308828675202,ext_202,2,Normal,0
-0.2557554703709406,-0.26872515413710646,1.4026257699205102,0.05660229050605438,ext_176,1,Normal,0
0.32157064784788686,-0.24498198801790638,-0.7129485436850859,0.03808059858653395,ext_972,4,Normal,0
0.32157064784788686,-0.3636978186139067,-0.7129485436850859,0.03808059858653395,ext_993,3,Normal,0
0.03290758873847313,-0.3518262355543067,-0.7129485436850859,-0.18417970444771117,ext_332,2,Normal,0
-0.8330815885897681,-0.3755694016735068,-0.7129485436850859,-0.6472220024357218,ext_810,3,Normal,0
-0.5444185294803544,-0.30433990331590655,1.4026257699205102,-0.03600616909154776,ext_467,2,Normal,0
0.32157064784788686,-0.24498198801790638,-0.7129485436850859,-0.12861462868914988,ext_274,2,Normal,0
-0.2557554703709406,-0.2212388218987063,-0.7129485436850859,0.0751239824255748,ext_337,1,Normal,0
-0.2557554703709406,-0.1856240727199062,-0.7129485436850859,-0.6287003105162015,ext_923,4,Normal,0
-0.2557554703709406,-0.15000932354110608,1.4026257699205102,0.11216736626461565,ext_453,3,Normal,0
-0.5444185294803544,-0.24498198801790638,1.4026257699205102,-0.5916569266771605,ext_567,2,Normal,0
0.32157064784788686,-0.28059673719670647,-0.7129485436850859,-0.6842653862747627,ext_490,4,Normal,0
4.074190416270266,4.931028225967709,1.4026257699205102,4.575895118869038,ext_381,1,Suspicious,1
-0.2557554703709406,-0.30433990331590655,-0.7129485436850859,-0.4434833913209972,ext_720,2,Normal,0
-0.5444185294803544,-0.15000932354110608,-0.7129485436850859,0.03808059858653395,ext_735,1,Normal,0
-0.8330815885897681,-0.17375248966030615,-0.7129485436850859,-0.5546135428381197,ext_416,1,Normal,0
0.03290758873847313,-0.3280830694351066,-0.7129485436850859,-0.5546135428381197,ext_402,3,Normal,0
-0.2557554703709406,-0.3280830694351066,-0.7129485436850859,-0.14713632060867032,ext_643,3,Normal,0
-0.8330815885897681,-0.2212388218987063,-0.7129485436850859,-0.5360918509185993,ext_864,2,Normal,0
0.03290758873847313,-0.1856240727199062,-0.7129485436850859,-0.610178618596681,ext_980,4,Normal,0
-0.8330815885897681,-0.2212388218987063,-0.7129485436850859,0.09364567434509523,ext_114,3,Normal,0
-0.2557554703709406,-0.3518262355543067,-0.7129485436850859,-0.14713632060867032,ext_698,1,Normal,0
0.32157064784788686,-0.26872515413710646,-0.7129485436850859,0.05660229050605438,ext_734,1,Normal,0
-0.2557554703709406,-0.15000932354110608,1.4026257699205102,-0.5731352347576402,ext_750,2,Normal,0
-0.2557554703709406,-0.20936723883910627,-0.7129485436850859,-0.5916569266771605,ext_146,2,Normal,0
0.03290758873847313,-0.2568535710775064,1.4026257699205102,-0.01748447717202733,ext_650,2,Normal,0
0.03290758873847313,-0.16188090660070611,1.4026257699205102,-0.3879183155624359,ext_524,1,Normal,0
0.03290758873847313,-0.2212388218987063,-0.7129485436850859,-0.2767881640453133,ext_806,1,Normal,0
-0.2557554703709406,-0.3755694016735068,1.4026257699205102,-0.3879183155624359,ext_802,2,Normal,0
0.03290758873847313,-0.3636978186139067,-0.7129485436850859,0.05660229050605438,ext_225,1,Normal,0
-0.5444185294803544,-0.33995465249470663,-0.7129485436850859,-0.6287003105162015,ext_151,2,Normal,0
-0.5444185294803544,-0.26872515413710646,-0.7129485436850859,0.0010372147474930955,ext_700,1,Normal,0
-0.5444185294803544,-0.33995465249470663,-0.7129485436850859,-0.4990484670795584,ext_383,1,Normal,0
-0.5444185294803544,-0.3874409847331068,-0.7129485436850859,-0.4249616994014767,ext_776,3,Normal,0
-0.8330815885897681,-0.33995465249470663,1.4026257699205102,-0.09157124485010903,ext_116,1,Normal,0
3.2082012389420247,4.931028225967709,1.4026257699205102,2.7607693107560363,ext_863,1,Suspicious,1
0.32157064784788686,-0.3755694016735068,-0.7129485436850859,-0.16565801252819076,ext_562,1,Normal,0
0.03290758873847313,-0.23311040495830634,-0.7129485436850859,-0.12861462868914988,ext_162,4,Normal,0
-0.2557554703709406,-0.16188090660070611,-0.7129485436850859,-0.6287003105162015,ext_175,2,Normal,0
0.32157064784788686,-0.1856240727199062,-0.7129485436850859,-0.2582664721257929,ext_381,3,Normal,0
0.03290758873847313,-0.3518262355543067,-0.7129485436850859,0.05660229050605438,ext_564,2,Normal,0
-0.5444185294803544,-0.23311040495830634,-0.7129485436850859,-0.16565801252819076,ext_540,4,Normal,0
-0.2557554703709406,-0.23311040495830634,-0.7129485436850859,0.0751239824255748,ext_525,3,Normal,0
0.03290758873847313,-0.3636978186139067,-0.7129485436850859,-0.610178618596681,ext_483,1,Normal,0
4.36285347537968,2.461738949570902,1.4026257699205102,1.6679894875043315,ext_542,1,Suspicious,1
0.32157064784788686,-0.26872515413710646,-0.7129485436850859,-0.22122308828675202,ext_700,3,Normal,0
0.03290758873847313,-0.3755694016735068,-0.7129485436850859,0.0010372147474930955,ext_994,3,Normal,0
0.32157064784788686,-0.31621148637550656,-0.7129485436850859,0.0751239824255748,ext_460,4,Normal,0
-0.2557554703709406,-0.1856240727199062,-0.7129485436850859,-0.5731352347576402,ext_329,3,Normal,0
0.03290758873847313,-0.1856240727199062,-0.7129485436850859,0.0010372147474930955,ext_687,3,Normal,0
-0.2557554703709406,-0.26872515413710646,-0.7129485436850859,-0.7027870781942831,ext_129,2,Normal,0
0.03290758873847313,-0.3636978186139067,-0.7129485436850859,0.03808059858653395,ext_990,1,Normal,0
-0.5444185294803544,-0.24498198801790638,1.4026257699205102,-0.16565801252819076,ext_193,3,Normal,0
-0.2557554703709406,-0.17375248966030615,-0.7129485436850859,-0.6472220024357218,ext_261,2,Normal,0
-0.8330815885897681,-0.3636978186139067,-0.7129485436850859,-0.18417970444771117,ext_261,4,Normal,0
0.03290758873847313,-0.29246832025630654,-0.7129485436850859,-0.11009293676962947,ext_597,1,Normal,0
-0.2557554703709406,-0.17375248966030615,1.4026257699205102,-0.09157124485010903,ext_453,3,Normal,0
0.32157064784788686,-0.3755694016735068,-0.7129485436850859,-0.4620050832405176,ext_146,3,Normal,0
-0.2557554703709406,-0.28059673719670647,-0.7129485436850859,-0.5731352347576402,ext_316,1,Normal,0
-0.5444185294803544,-0.33995465249470663,1.4026257699205102,-0.07304955293058861,ext_609,2,Normal,0
-0.2557554703709406,-0.3636978186139067,1.4026257699205102,-0.6657436943552423,ext_612,4,Normal,0
-0.8330815885897681,-0.26872515413710646,1.4026257699205102,-0.03600616909154776,ext_119,4,Normal,0
-0.2557554703709406,-0.3518262355543067,1.4026257699205102,-0.6842653862747627,ext_826,3,Normal,0
0.32157064784788686,-0.2212388218987063,-0.7129485436850859,-0.610178618596681,ext_275,4,Normal,0
0.03290758873847313,-0.17375248966030615,1.4026257699205102,-0.09157124485010903,ext_964,1,Normal,0
-0.2557554703709406,-0.30433990331590655,-0.7129485436850859,-0.5175701589990789,ext_505,1,Normal,0
0.32157064784788686,-0.19749565577950623,-0.7129485436850859,-0.2953098559648337,ext_622,3,Normal,0
-0.5444185294803544,-0.30433990331590655,-0.7129485436850859,-0.5360918509185993,ext_844,3,Normal,0
-0.5444185294803544,-0.15000932354110608,-0.7129485436850859,-0.4990484670795584,ext_302,4,Normal,0
0.32157064784788686,-0.2212388218987063,-0.7129485436850859,0.03808059858653395,ext_575,3,Normal,0
0.03290758873847313,-0.2212388218987063,-0.7129485436850859,-0.3879183155624359,ext_254,1,Normal,0
-0.2557554703709406,-0.2212388218987063,1.4026257699205102,-0.6657436943552423,ext_460,1,Normal,0
-0.8330815885897681,-0.15000932354110608,-0.7129485436850859,0.01955890666701352,ext_477,4,Normal,0
-0.8330815885897681,-0.2212388218987063,-0.7129485436850859,-0.3323532398038746,ext_573,4,Normal,0
-0.8330815885897681,-0.2212388218987063,-0.7129485436850859,-0.3138315478843542,ext_613,1,Normal,0
-0.8330815885897681,-0.30433990331590655,1.4026257699205102,-0.18417970444771117,ext_616,2,Normal,0
-0.2557554703709406,-0.24498198801790638,1.4026257699205102,-0.3138315478843542,ext_472,1,Normal,0
-0.2557554703709406,-0.3636978186139067,-0.7129485436850859,-0.5916569266771605,ext_908,4,Normal,0
0.32157064784788686,-0.33995465249470663,-0.7129485436850859,-0.610178618596681,ext_390,2,Normal,0
0.03290758873847313,-0.33995465249470663,-0.7129485436850859,-0.350874931723395,ext_458,4,Normal,0
-0.5444185294803544,-0.19749565577950623,-0.7129485436850859,0.05660229050605438,ext_758,4,Normal,0
-0.2557554703709406,-0.28059673719670647,-0.7129485436850859,-0.4620050832405176,ext_620,3,Normal,0
-0.5444185294803544,-0.33995465249470663,-0.7129485436850859,-0.6287003105162015,ext_884,3,Normal,0
0.32157064784788686,-0.1856240727199062,-0.7129485436850859,0.0751239824255748,ext_964,3,Normal,0
-0.5444185294803544,-0.16188090660070611,1.4026257699205102,-0.5360918509185993,ext_997,2,Normal,0
0.32157064784788686,-0.3280830694351066,1.4026257699205102,-0.6657436943552423,ext_285,4,Normal,0
-0.5444185294803544,-0.2212388218987063,-0.7129485436850859,-0.18417970444771117,ext_473,2,Normal,0
0.03290758873847313,-0.31621148637550656,-0.7129485436850859,0.09364567434509523,ext_646,4,Normal,0
0.03290758873847313,-0.19749565577950623,1.4026257699205102,-0.5175701589990789,ext_572,2,Normal,0
-0.2557554703709406,-0.3755694016735068,1.4026257699205102,-0.2767881640453133,ext_920,1,Normal,0
-0.8330815885897681,-0.28059673719670647,-0.7129485436850859,-0.5175701589990789,ext_828,3,Normal,0
-0.5444185294803544,-0.23311040495830634,-0.7129485436850859,-0.4434833913209972,ext_560,4,Normal,0
0.03290758873847313,-0.3755694016735068,1.4026257699205102,-0.11009293676962947,ext_457,3,Normal,0
-0.8330815885897681,-0.2568535710775064,-0.7129485436850859,-0.6842653862747627,ext_341,3,Normal,0
-0.2557554703709406,-0.33995465249470663,-0.7129485436850859,-0.6657436943552423,ext_201,3,Normal,0
-0.5444185294803544,-0.20936723883910627,1.4026257699205102,0.01955890666701352,ext_949,1,Normal,0
2.0535490025043694,5.27530413469611,1.4026257699205102,1.7605979471019337,ext_181,4,Suspicious,1
-0.5444185294803544,-0.28059673719670647,-0.7129485436850859,-0.6472220024357218,ext_213,2,Normal,0
0.32157064784788686,-0.2212388218987063,-0.7129485436850859,-0.5731352347576402,ext_529,4,Normal,0
0.32157064784788686,-0.17375248966030615,-0.7129485436850859,0.1306890581841361,ext_711,2,Normal,0
0.32157064784788686,-0.2568535710775064,-0.7129485436850859,-0.03600616909154776,ext_398,4,Normal,0
-0.8330815885897681,-0.19749565577950623,-0.7129485436850859,-0.6287003105162015,ext_291,1,Normal,0
-0.8330815885897681,-0.15000932354110608,1.4026257699205102,-0.2767881640453133,ext_499,3,Normal,0
4.651516534489094,0.6097719922732961,1.4026257699205102,2.686682543077955,ext_865,2,Suspicious,1
-0.8330815885897681,-0.17375248966030615,-0.7129485436850859,-0.5546135428381197,ext_850,1,Normal,0
-0.5444185294803544,-0.2212388218987063,1.4026257699205102,0.03808059858653395,ext_460,2,Normal,0
0.03290758873847313,-0.3755694016735068,-0.7129485436850859,-0.480526775160038,ext_930,1,Normal,0
-0.8330815885897681,-0.26872515413710646,-0.7129485436850859,-0.11009293676962947,ext_910,4,Normal,0
-0.2557554703709406,-0.3755694016735068,-0.7129485436850859,-0.3693966236429154,ext_934,3,Normal,0
-0.2557554703709406,-0.29246832025630654,-0.7129485436850859,-0.2767881640453133,ext_982,4,Normal,0
0.03290758873847313,-0.26872515413710646,-0.7129485436850859,-0.12861462868914988,ext_509,4,Normal,0
0.32157064784788686,-0.29246832025630654,-0.7129485436850859,-0.2027013963672316,ext_476,1,Normal,0
-0.5444185294803544,-0.1856240727199062,-0.7129485436850859,-0.3323532398038746,ext_540,1,Normal,0
-0.2557554703709406,-0.28059673719670647,1.4026257699205102,0.0010372147474930955,ext_181,4,Normal,0
-0.2557554703709406,-0.2212388218987063,-0.7129485436850859,-0.2953098559648337,ext_270,4,Normal,0
-0.8330815885897681,-0.3636978186139067,1.4026257699205102,-0.2767881640453133,ext_381,2,Normal,0
0.32157064784788686,-0.2212388218987063,-0.7129485436850859,-0.5546135428381197,ext_131,1,Normal,0
-0.2557554703709406,-0.2568535710775064,1.4026257699205102,-0.03600616909154776,ext_341,1,Normal,0
0.03290758873847313,-0.2568535710775064,-0.7129485436850859,-0.18417970444771117,ext_719,1,Normal,0
-0.2557554703709406,-0.24498198801790638,-0.7129485436850859,0.05660229050605438,ext_687,3,Normal,0
-0.8330815885897681,-0.3280830694351066,1.4026257699205102,-0.09157124485010903,ext_355,4,Normal,0
